name,watercourse_code,length,first_point,last_point,is_affluent,classe,river_join
Les Seynes,V7180560,26.739895247935305,"[4.291662278940828, 44.09969772076561]","[4.439773143424726, 43.98308096117961]",1,3,Le Rhône
L'Isère,W---0000,286.1824580442807,"[7.096394877911842, 45.44577633882675]","[4.852241382243168, 44.98210321114482]",1,1,Le Rhône
Le Doron de Bozel,W02-0400,38.617612496266034,"[6.672623262735265, 45.2828956365925]","[6.522656423398471, 45.48712223131715]",1,3,Le Rhône
Le Doron de Belleville,W0240500,28.595049896918223,"[6.613660944143847, 45.29511570082731]","[6.526690305548552, 45.466024382041724]",1,3,Le Rhône
L'Arly,W04-0400,32.028959934133596,"[6.608100508050725, 45.8541908147703]","[6.390424180091538, 45.66171960433247]",1,3,Le Rhône
L'Arc,W10-0400,127.32297185833697,"[7.153264479310672, 45.40553845600975]","[6.20154684575911, 45.56332392246571]",1,1,Le Rhône
L'Arvan,W1050500,29.926021350053333,"[6.247486780943605, 45.15084031815382]","[6.357423875622274, 45.28014140040525]",1,3,Le Rhône
Le Gélon,W1100500,31.32465947041887,"[6.262017285481256, 45.51478304252077]","[6.169648436777646, 45.55361312804874]",1,3,Le Rhône
Le Bréda,W12-0400,32.035317142741526,"[6.080391311052701, 45.26333828501019]","[6.004317153626658, 45.44144961811386]",1,3,Le Rhône
Le Drac,W2--0200,130.0162102899275,"[6.415801865915158, 44.655070538851916]","[5.673321098483302, 45.21721638746239]",1,1,Le Rhône
La Séveraisse,W21-0400,32.86647193588318,"[6.327258171953492, 44.80840532802069]","[5.984539975230776, 44.776579381503076]",1,3,Le Rhône
La Souloise,W2210500,25.54477444418471,"[5.979075781216405, 44.64487687110954]","[5.91971764562064, 44.8146824302728]",1,3,Le Rhône
La Bonne,W23-0400,40.0825769048142,"[6.190745334217959, 44.87060294960199]","[5.795133240193947, 44.88102950782959]",1,3,Le Rhône
L'Ebron,W25-0400,32.11850239236681,"[5.821191504076247, 44.764466799303065]","[5.67858695824753, 44.88422868453953]",1,3,Le Rhône
La Romanche,W27-0400,78.24782084278316,"[6.365066387309853, 44.96723663763793]","[5.7247374895187, 45.0903530268011]",1,2,Le Rhône
Le Vénéon,W2730500,33.483385533996305,"[6.330473559009467, 44.87609470078928]","[6.062731400623492, 45.02684359028973]",1,3,Le Rhône
L'Eau d'Olle,W2750500,28.898760034805825,"[6.20872996332827, 45.243831152648006]","[6.005591735730121, 45.11999800383705]",1,3,Le Rhône
La Gresse,W28-0400,34.593709171029246,"[5.534967270736359, 44.86744141113884]","[5.703890702705975, 45.102741347985564]",1,3,Le Rhône
La Bourne,W33-0400,43.14253553914064,"[5.582165654381677, 45.127140058800954]","[5.244972221621969, 45.06714021732478]",1,3,Le Rhône
Le Méaudret,W3310500,16.373525646796224,"[5.574422293505572, 45.16648428559393]","[5.52282159776209, 45.085106793063254]",1,3,Le Rhône
La Vernaisson,W3330500,31.814218961720574,"[5.407798640815143, 44.85238099548518]","[5.340336315973182, 45.062054441332464]",1,3,Le Rhône
Le Chalon,W3420540,27.684386069835703,"[5.168968769332589, 45.19083015971228]","[4.957455376857113, 45.041214521993716]",1,3,Le Rhône
L'Herbasse,W35-0400,39.95041454773731,"[5.227608209872979, 45.23323092179785]","[4.950053416822024, 45.03904050791632]",1,3,Le Rhône
La Durance,X---0000,323.1582042583688,"[6.72134041373027, 44.89361687636113]","[4.737494174932209, 43.92258922548624]",1,1,Le Rhône
La Clarée,X0000500,31.91725941717139,"[6.483654056286656, 45.09391436737166]","[6.67945800785699, 44.924611764467535]",1,3,Le Rhône
La Guisane,X0010500,27.68842888501595,"[6.407553375473855, 45.02782953878387]","[6.629821825325187, 44.89289678589845]",1,3,Le Rhône
Le Guil,X02-0400,51.5307800596325,"[7.064562727313072, 44.68747335896645]","[6.604584456842032, 44.66873340791379]",1,2,Le Rhône
L'Ubaye,X04-0400,82.81899387122147,"[6.961427240586132, 44.6253579048797]","[6.293003509111895, 44.480225641716444]",1,2,Le Rhône
Le Bachelard,X0430640,27.303072629446454,"[6.724071622987536, 44.26011518880237]","[6.616050742842428, 44.38487807080472]",1,3,Le Rhône
La Blanche,X0500640,30.408960556511744,"[6.445016644039891, 44.3173778603369]","[6.248200703793937, 44.463932049783715]",1,3,Le Rhône
Torrent Sasse,X07-0400,39.23435005295594,"[6.275348645090105, 44.33391781938417]","[5.921538111092137, 44.2483291120999]",1,3,Le Rhône
Le Buëch,X10-0400,85.28671401441265,"[5.803069192253442, 44.7028201988486]","[5.943542488825741, 44.20164138559346]",1,2,Le Rhône
Le Petit Buëch,X1020500,44.14798782823198,"[6.045718785789267, 44.64816204103533]","[5.721977582018601, 44.44860606144258]",1,3,Le Rhône
Le Jabron,X1100500,38.90656360926162,"[5.114271414394373, 44.558144766604094]","[4.748034158912166, 44.551852325835995]",1,3,Le Rhône
le vançon,X1120500,30.09719134526999,"[6.209409724280188, 44.25966340238119]","[5.98582662560869, 44.12980336332832]",1,3,Le Rhône
La Bléone,X12-0400,69.51552991429367,"[6.526230025934887, 44.285689046605285]","[5.995311005995046, 44.05317816568736]",1,2,Le Rhône
Le Bès,X1220500,39.25370656463712,"[6.455155787007191, 44.30989213011026]","[6.237473371253295, 44.13026950547386]",1,3,Le Rhône
Les Duyes,X1240500,24.98820703077827,"[6.190302330669139, 44.20787509025712]","[6.097573264174741, 44.03032485223783]",1,3,Le Rhône
Le Lauzon,X1330500,25.245701455407644,"[5.797398218748771, 44.051742462313975]","[5.888500718211723, 43.91020154141964]",1,3,Le Rhône
L'Asse,X14-0400,76.28252844541034,"[6.379382569656318, 44.11062444528099]","[5.879231547954831, 43.86983513157193]",1,2,Le Rhône
Le Largue,X15-0400,55.73396480565099,"[5.641200254813293, 44.13149940214685]","[5.855406975490008, 43.84631786152415]",1,2,Le Rhône
Le Verdon,X2--0200,166.5584794231616,"[6.547500884372428, 44.3217658858274]","[5.743864510930172, 43.71842085777898]",1,1,Le Rhône
L'Issole,X21-0400,28.69852942436347,"[6.522970923377378, 44.17757184243219]","[6.515487633985103, 43.96635990235633]",1,3,Le Rhône
Le Jabron,X2300500,38.90656360926162,"[5.114271414394373, 44.558144766604094]","[4.748034158912166, 44.551852325835995]",1,3,Le Rhône
L'Artuby,X24-0400,53.776690381374436,"[6.707315958929419, 43.817927336657036]","[6.378694211661471, 43.739697728115324]",1,2,Le Rhône
Le Colostre,X27-0400,36.25674331631999,"[6.258202354094293, 43.88837617111202]","[5.922715953954165, 43.757493309785076]",1,3,Le Rhône
le coulon ou le calavon,X34-0400,86.69223700819012,"[5.643155933471842, 44.03987740310447]","[4.986829496974424, 43.85567148268725]",1,2,Le Rhône
Dérivation de Bourg les Valence,----1002,10.402737724895175,"[4.845270992831887, 45.022220139844485]","[4.88514992065033, 44.94109537200316]",1,4,Le Rhône
Ruisseau de Thuillières,U0000580,10.779449981385584,"[5.98797968121858, 48.15440043958584]","[6.053044540855547, 48.09951678334507]",1,4,Le Rhône
L'Ourche,U0010540,13.2799959011684,"[6.157748105982093, 48.05338835731773]","[6.019345513329678, 48.045262117882615]",1,4,Le Rhône
La Mause,U0020500,16.666931656758457,"[5.907031893018499, 48.122235312800136]","[5.990892396431666, 48.038590707019104]",1,4,Le Rhône
Ruisseau de la Sâle,U0030500,10.654481406794664,"[5.871896548554421, 48.08652945362861]","[5.916182905048459, 48.01569264085936]",1,4,Le Rhône
Ruisseau Haut Fer,U0030540,12.824621100577644,"[5.781455803574947, 48.03989613783089]","[5.905165585788333, 47.995639678600604]",1,4,Le Rhône
L'Amance,U0200500,46.980897882452496,"[5.477715997161752, 47.85393969927343]","[5.924649452723349, 47.82868143431541]",1,4,Le Rhône
La Petite Amance,U0210500,19.04107053019169,"[5.586613887970639, 47.95447084769424]","[5.639725751972505, 47.83542960021611]",1,4,Le Rhône
Ruisseau de Maljoie,U0210640,10.009517166627177,"[5.718507875389332, 47.90712021912405]","[5.625401985375712, 47.854467097269136]",1,4,Le Rhône
Le Beuletin,U0410540,15.489074436652745,"[6.709178259351035, 47.87589769905356]","[6.568589775791612, 47.84973673745717]",1,4,Le Rhône
Le Raddon,U0410620,10.230182476615926,"[6.549153871361797, 47.88623996720584]","[6.465083037055121, 47.83755050715557]",1,4,Le Rhône
Le Morbief,U0410660,10.54779805653331,"[6.429412908285205, 47.8588442554281]","[6.350491068214525, 47.80098574889266]",1,4,Le Rhône
La Rôge,U0420520,21.648326899802274,"[6.474818575521025, 47.88331421385766]","[6.251131608601056, 47.819261929838206]",1,4,Le Rhône
Le Dorgeon,U0460520,10.455010867590376,"[6.192952277934515, 47.945499423779]","[6.228978187660759, 47.8779465185134]",1,4,Le Rhône
Le Bâtard,U0510500,15.080473054754671,"[6.197176514366059, 47.7596055076155]","[6.180533458504145, 47.64345514625126]",1,4,Le Rhône
Le Ravin,U0600580,15.960423031562653,"[1.278640611912344, 48.54101343120316]","[1.287896049455881, 48.6651665265499]",1,4,Le Rhône
La Jouanne,U0620580,11.191210663302984,"[5.895173130113123, 47.45310972499161]","[5.877255364460296, 47.533072369908744]",1,4,Le Rhône
La Sorlière,U0630520,12.558041115962293,"[5.774617904582763, 47.76131665957214]","[5.837487846134286, 47.691384543041714]",1,4,Le Rhône
Le Vannon,U0640500,19.59478012892815,"[5.654128081946292, 47.66007374931338]","[5.753222975450542, 47.57037272863756]",1,4,Le Rhône
La Bonde,U0640520,5.722208227788213,"[5.859100990714933, 47.642385413438795]","[5.870531130623071, 47.599947726622375]",1,4,Le Rhône
Ruisseau du Fayl,U0700580,14.695623011544805,"[5.642054750083474, 47.768933951798054]","[5.533158265379992, 47.72449071511846]",1,4,Le Rhône
La Resaigne,U0710500,17.128597027885007,"[5.406126420170038, 47.790641984051206]","[5.462405846370211, 47.68968767201891]",1,4,Le Rhône
La Colombine,U0810540,31.208111767339332,"[6.370007347570046, 47.730920275716045]","[6.162333598512597, 47.62109372918671]",1,4,Le Rhône
Le Cabri,U0810560,15.020238294574808,"[5.832981497461581, 47.50701437781683]","[5.754591547320182, 47.43749080916964]",1,4,Le Rhône
la petite morthe,U0810580,12.142652536007095,"[5.867401209146337, 47.43667181285683]","[5.757696223553605, 47.476563754639535]",1,4,Le Rhône
Ruisseau des Ecoulottes,U0820500,15.642327513736182,"[5.564417694936564, 47.55867194462894]","[5.586367906262398, 47.44998596747214]",1,4,Le Rhône
La Soufroide,U0820540,10.011686068858456,"[5.483127382312259, 47.492894834899346]","[5.551715611002978, 47.43767438834305]",1,4,Le Rhône
La Tenise,U0830500,18.596615458789856,"[5.717035534882985, 47.365260554343934]","[5.548049558689243, 47.4054570239812]",1,4,Le Rhône
Ruisseau d'Echalonge,U0830540,12.631469084663339,"[5.452820447539848, 47.46976925814754]","[5.4968567931457, 47.388546469343886]",1,4,Le Rhône
Le Badin,U0910520,16.60868166794665,"[5.203543438964065, 47.72191225690221]","[5.333251556821486, 47.63692110511387]",1,4,Le Rhône
La Coulange,U0910560,10.572001851004298,"[5.195859833698836, 47.66846109579337]","[5.308779685591999, 47.64461487895826]",1,4,Le Rhône
La Doue de l'Eau,U1000540,10.28464341676217,"[6.790742068872658, 47.8206594857103]","[6.675975261088891, 47.80580130467407]",1,4,Le Rhône
Le Raddon,U1000580,10.230182476615926,"[6.549153871361797, 47.88623996720584]","[6.465083037055121, 47.83755050715557]",1,4,Le Rhône
Le Scey,U1030540,20.39229089910522,"[6.593958599309085, 47.52424157625668]","[6.438188366953042, 47.55548065028776]",1,4,Le Rhône
Le Rognon,U1030600,73.29771143932861,"[5.4618446789444, 48.017269519800074]","[5.161376501809308, 48.37566419423398]",1,4,Le Rhône
Le Fau,U1030640,10.396883435149375,"[6.680075497876341, 47.61878593089993]","[6.571784122705637, 47.64075376753114]",1,4,Le Rhône
Ruisseau de Courmont,U1030660,11.76567527085776,"[6.665385205439849, 47.5987513324978]","[6.545535561778271, 47.615632625473744]",1,4,Le Rhône
Le Lauzin,U1030760,18.493647510991895,"[6.331642927899231, 47.626607313448446]","[6.414020526017628, 47.55349522580161]",1,4,Le Rhône
Ruisseau de Peute-Vue,U1040500,10.088135285599268,"[6.46585863937305, 47.4971691941972]","[6.406336403528726, 47.52958187290543]",1,4,Le Rhône
Ruisseau de Tallans,U1040600,10.958978601205873,"[6.370347456573363, 47.44077398172124]","[6.25988803538908, 47.42714259375961]",1,4,Le Rhône
La Linotte,U1040640,17.445711864668176,"[6.293614876395349, 47.54356888010776]","[6.204243278743939, 47.43302254306826]",1,4,Le Rhône
La Quenoche,U1040680,10.973033376590363,"[6.084104670390613, 47.46376369872499]","[6.201701409513546, 47.44738121805447]",1,4,Le Rhône
La Buthiers,U1050580,13.064754476207574,"[6.083434865527857, 47.433483451423676]","[6.033836283517938, 47.34408268639922]",1,4,Le Rhône
La Tounolle,U1060520,15.527831540999742,"[6.010394404604757, 47.44915344756463]","[5.953181530553838, 47.340601840963615]",1,4,Le Rhône
La Lanterne,U1070500,64.21663282956335,"[6.536718601538291, 47.796356085680394]","[6.044129579233615, 47.732658133905346]",1,4,Le Rhône
Ruisseau de Recologne,U1070520,15.220735236348446,"[5.86771907954268, 47.21951886695833]","[5.798928485881001, 47.28958984921664]",1,4,Le Rhône
Ruisseau de Recologne,U1070540,15.220735236348446,"[5.86771907954268, 47.21951886695833]","[5.798928485881001, 47.28958984921664]",1,4,Le Rhône
La Rèsie,U1080600,14.512342906277434,"[5.642189715165029, 47.33357265548933]","[5.504443809259049, 47.30979222321617]",1,4,Le Rhône
L'Albane,U1110560,16.711586209562885,"[5.254401856873888, 47.39671469443634]","[5.380620179356401, 47.31096062359432]",1,4,Le Rhône
Bief de Nacey,U1120520,12.606625299029357,"[5.528831516668098, 47.23277760862576]","[5.422991000362377, 47.24132915691102]",1,4,Le Rhône
Bief de la Vigne,U1120540,11.255556127297698,"[5.440070471210634, 47.26117149262242]","[5.386392937854166, 47.199901478411235]",1,4,Le Rhône
Bief du Moulin,U1120620,14.5166890340148335,"[5.500715955672574, 47.15518188942412]","[5.370579680196041, 47.144594139536316]",1,4,Le Rhône
La Tille de Villemervry,U1200520,12.510356086320083,"[5.089650410836168, 47.716875519740206]","[5.064251206649152, 47.62365437728763]",1,4,Le Rhône
La Tille de Bussières,U1200560,12.112643481244135,"[4.965790558250795, 47.67699324586758]","[5.066873484619258, 47.61508736428396]",1,4,Le Rhône
L'Ougne,U1210520,13.17682256298377,"[4.777320405112483, 47.41338327390129]","[4.812625265421465, 47.51274999072142]",1,4,Le Rhône
Le Crône,U1220560,13.686928527340687,"[5.260760336807702, 47.315586981088686]","[5.249765903427498, 47.20617988103243]",1,4,Le Rhône
Rivière de Gourmerault,U1230620,12.439073705960377,"[5.181728996040745, 47.37255704133194]","[5.189466129774311, 47.26444201600622]",1,4,Le Rhône
L'Arnison,U1240500,17.662940604425206,"[5.278526541248975, 47.308925427002286]","[5.293918036238974, 47.185251808895096]",1,4,Le Rhône
La Vandenesse,U1300540,17.65459044711079,"[4.583216841926427, 47.26347583908849]","[4.701554156175848, 47.16819069270618]",1,4,Le Rhône
Ruisseau de Commarin,U1300560,11.699649138682227,"[4.696306144467183, 47.28128808770578]","[4.629397141243462, 47.21977568685991]",1,4,Le Rhône
Ruisseau de la Deuxième Raie,U1420580,14.283512933917908,"[5.065904473195603, 47.01188494394366]","[5.067253052205933, 46.942586069825495]",1,4,Le Rhône
Dérivation de Seurre,U14-5002,10.075838177298484,"[5.204989147123972, 47.07430175044624]","[5.142415311215668, 47.00018551453916]",1,4,Le Rhône
La Morte,U2020500,23.950257836324624,"[5.858258156609883, 47.408768102488345]","[5.614906317086388, 47.45759923834368]",1,4,Le Rhône
Ruisseau des Lavaux,U2020540,11.998359746538883,"[6.476089378467917, 46.957045929801644]","[6.357828652322781, 46.90540195116978]",1,4,Le Rhône
La Rançonnière,U2110500,10.259130759991294,"[6.786956070210868, 47.0602887195757]","[6.691622767388515, 47.066733345936576]",1,4,Le Rhône
La Reverotte,U2210520,12.240409350406981,"[6.492805232435988, 47.17503390485005]","[6.618053365529021, 47.20233747696957]",1,4,Le Rhône
La Barbèche,U2220500,14.132666956690857,"[6.640191233435374, 47.29434986797901]","[6.75751571957917, 47.347126448258194]",1,4,Le Rhône
Le Gland,U2220540,13.494353908574817,"[6.852797145272637, 47.406285581311856]","[6.838088625559915, 47.47177397306633]",1,4,Le Rhône
La Suarcine,U2300530,19.82935315119355,"[7.138606269236558, 47.5275584412915]","[6.995016591496788, 47.600768093882586]",1,4,Le Rhône
L'Autruche,U2310520,13.790910249595743,"[6.905156966525495, 47.70672970683845]","[6.963373266481111, 47.615998901790114]",1,4,Le Rhône
La Coeuvatte,U2330500,15.649025496787726,"[7.099941185335595, 47.45832457472419]","[6.99816844729073, 47.52436972883407]",1,4,Le Rhône
La Vendeline,U2330520,12.567952458216187,"[7.150173814490005, 47.45250749971011]","[7.065676756905164, 47.51235411136634]",1,4,Le Rhône
Le Rhôme,U2340540,11.449051377650582,"[6.773620243549534, 47.762445659990576]","[6.82780471681956, 47.68379623328503]",1,4,Le Rhône
La Rosemontoise,U2340580,17.850721880878815,"[6.893426610012123, 47.77520691012963]","[6.848646201369947, 47.66298977320335]",1,4,Le Rhône
La Douce,U2340640,12.357964227895478,"[6.780852771289389, 47.6568181600792]","[6.856727659416904, 47.58019760585283]",1,4,Le Rhône
Le Rupt,U2350660,14.8754003185886,"[6.682687815241269, 47.56932425521647]","[6.773941058770514, 47.48888863472988]",1,4,Le Rhône
L'Audeux,U2420500,24.225553088308164,"[6.429131135582683, 47.21568656470289]","[6.340336338152676, 47.322295839100484]",1,4,Le Rhône
Le Cusancin,U2420520,12.611412248225779,"[6.436708722808469, 47.32233835585523]","[6.372273540188356, 47.34176566923858]",1,4,Le Rhône
Ruisseau de la Tanche,U2560540,6.944496924891446,"[5.796382516512788, 49.23434554330443]","[5.87902428540574, 49.2240812470075]",1,4,Le Rhône
La Brême,U2600600,16.021632684475712,"[6.269067267181215, 47.1333043482172]","[6.113291798662345, 47.1102861046714]",1,4,Le Rhône
Le Todeur,U2610660,11.73226808480094,"[5.940135440411564, 46.97350902285445]","[5.948063526512578, 47.027878161594145]",1,4,Le Rhône
La Furieuse,U2630500,18.655371686167165,"[5.899934396580821, 46.87511788076846]","[5.847851347815284, 47.00892243802136]",1,4,Le Rhône
La Larine,U2630580,16.85589644203086,"[5.7927040956827, 46.9292810841205]","[5.704198565647951, 47.003184029125215]",1,4,Le Rhône
Ruisseau de la Biche,U2640500,12.317023103015657,"[5.774261649174516, 46.93483300380759]","[5.693308370696973, 47.00057670848216]",1,4,Le Rhône
Ruisseau de Clairvent,U2640540,10.914053858079907,"[5.741925486199706, 46.9380033700443]","[5.68250775165963, 46.999405873236775]",1,4,Le Rhône
Ruisseau de la Réverotte,U2640580,16.140442538915938,"[5.774012065354984, 47.06572371150555]","[5.61695709231804, 47.01543271462802]",1,4,Le Rhône
La Grozonne,U2710580,13.406583719477574,"[5.701397800239477, 46.88697373725852]","[5.569966759202767, 46.90943980665015]",1,4,Le Rhône
